road_distance_meters,euclid_distance_meters,detour_ratio,spot_to_dest_distance_meters,road_eta_seconds,leaver_countdown_seconds,abs_eta_countdown_diff,signed_time_slack,hour_of_day,day_of_week,is_rush_hour,is_weekend,current_speed_kmh,heading_bearing_diff_deg,heading_dest_diff_deg,gps_accuracy_meters,ping_staleness_seconds,driver_reliability_rating,historical_acceptance_rate,historical_completion_rate,historical_cancellation_rate,lifetime_matches_count,spot_type_enum,vehicle_size_compatibility,has_landmark_note,landmark_note_length,match_success
1233.2,804.3,1.533,328.0,235.4,120.0,115.4,115.4,17,5,0,1,22.4,13.1,7.0,8.92,0.31,4.6,0.94,0.954,0.028,10,0,1,1,28,1
1669.7,1386.1,1.205,446.5,400.1,180.0,220.1,220.1,14,1,0,0,16.5,61.3,3.5,9.98,14.7,3.98,0.862,0.835,0.056,13,2,2,1,28,0
369.1,361.9,1.02,305.3,161.5,240.0,78.5,-78.5,12,1,0,0,9.4,13.9,29.1,7.77,2.99,4.97,0.919,0.958,0.034,12,2,2,1,28,1
1932.8,1321.2,1.463,281.9,369.4,240.0,129.4,129.4,13,4,0,0,20.1,19.5,37.8,3.8,1.38,4.95,0.897,0.934,0.02,33,0,2,0,0,0
323.4,317.0,1.02,250.1,82.8,120.0,37.2,-37.2,8,2,1,0,23.6,42.6,40.2,3.37,12.08,4.58,0.754,0.871,0.138,10,0,1,1,28,0
1397.1,1227.5,1.138,271.9,230.7,180.0,50.7,50.7,10,5,0,1,25.4,7.9,25.4,15.41,2.98,4.96,0.863,0.942,0.018,3,2,1,1,28,1
197.3,165.0,1.196,300.9,68.7,240.0,171.3,-171.3,10,1,0,0,24.0,12.3,40.2,2.95,3.7,4.64,0.971,0.936,0.048,71,2,2,0,0,1
1291.5,1244.3,1.038,149.4,177.2,180.0,2.8,-2.8,12,1,0,0,30.6,55.0,4.9,10.63,8.96,4.1,0.751,0.786,0.129,13,0,1,1,28,1
343.9,305.1,1.127,363.8,112.7,180.0,67.3,-67.3,9,2,1,0,13.7,50.7,14.9,8.25,15.92,4.22,0.664,0.805,0.137,78,0,2,1,28,1
570.0,405.4,1.406,49.3,342.0,300.0,42.0,42.0,19,4,1,0,6.8,27.8,29.4,4.25,5.92,4.53,0.753,0.777,0.13,4,0,2,0,0,1
561.9,351.8,1.597,398.4,124.0,180.0,56.0,-56.0,20,6,0,1,20.0,26.6,26.2,16.86,1.95,4.61,0.925,0.968,0.032,2,1,2,1,28,1
279.2,248.2,1.125,151.2,169.7,240.0,70.3,-70.3,15,1,0,0,6.8,10.7,12.4,4.11,4.6,4.91,0.908,0.926,0.024,14,0,2,1,28,1
177.8,127.3,1.397,55.2,69.9,240.0,170.1,-170.1,9,6,0,1,12.9,38.4,16.6,7.46,0.13,4.06,0.765,0.896,0.121,7,0,1,0,0,1
2059.2,1216.4,1.693,264.3,339.6,180.0,159.6,159.6,10,4,0,0,23.6,37.0,48.9,5.16,19.32,4.63,0.69,0.892,0.12,3,0,1,1,28,0
958.9,706.9,1.356,290.3,211.8,240.0,28.2,-28.2,19,3,1,0,18.1,14.5,8.1,6.9,1.02,4.92,0.968,0.905,0.04,1,0,2,0,0,1
728.1,713.8,1.02,298.1,166.8,180.0,13.2,-13.2,19,3,1,0,17.0,18.7,51.4,13.59,2.28,4.66,0.97,0.92,0.02,6,0,2,0,0,1
188.9,185.1,1.02,276.6,61.0,240.0,179.0,-179.0,7,6,0,1,15.1,7.6,30.6,1.62,14.76,4.3,0.765,0.844,0.146,7,0,1,1,28,1
308.4,245.7,1.255,120.7,164.3,180.0,15.7,-15.7,9,1,1,0,8.3,10.2,23.7,10.65,1.21,4.42,0.796,0.825,0.103,22,1,2,1,28,1
366.3,281.6,1.301,40.0,52.4,180.0,127.6,-127.6,22,6,0,1,49.4,16.3,39.4,8.44,3.26,4.72,0.937,0.942,0.023,15,1,1,1,28,1
394.7,259.0,1.524,169.4,42.8,240.0,197.2,-197.2,21,1,0,0,46.2,49.8,37.2,6.8,0.41,3.82,0.751,0.529,0.326,32,0,1,1,28,0
282.0,255.7,1.103,67.1,69.1,240.0,170.9,-170.9,15,0,0,0,20.2,86.4,35.0,4.29,3.47,3.87,0.707,0.821,0.138,18,2,2,0,0,0
325.7,218.9,1.488,296.0,77.4,240.0,162.6,-162.6,7,4,1,0,22.9,123.3,9.5,6.54,2.69,4.08,0.734,0.503,0.412,17,1,2,0,0,0
709.3,695.4,1.02,121.3,220.3,180.0,40.3,40.3,12,2,0,0,13.6,29.3,44.8,5.99,0.76,4.5,0.761,0.879,0.102,6,2,2,1,28,1
242.4,237.6,1.02,167.1,91.1,180.0,88.9,-88.9,9,0,1,0,16.7,25.6,14.2,8.89,1.44,4.26,0.711,0.835,0.144,1,1,1,1,28,0
313.3,187.2,1.674,444.3,62.5,180.0,117.5,-117.5,15,6,0,1,41.5,11.0,38.6,6.73,4.18,4.76,0.91,0.98,0.017,4,1,1,1,28,1
1264.4,977.9,1.293,255.5,187.4,180.0,7.4,7.4,19,4,1,0,26.0,21.5,40.1,21.86,17.07,4.99,0.929,0.98,0.024,21,0,1,1,28,1
596.2,497.2,1.199,265.9,100.6,240.0,139.4,-139.4,13,3,0,0,32.6,24.2,39.7,6.27,2.27,4.85,0.886,0.916,0.032,50,0,1,0,0,1
516.7,385.2,1.341,288.3,83.0,180.0,97.0,-97.0,11,6,0,1,26.6,8.4,19.5,2.22,2.08,4.82,0.913,0.965,0.042,6,0,1,1,28,1
1039.9,736.4,1.412,63.5,131.3,300.0,168.7,-168.7,16,3,0,0,34.9,6.6,11.2,10.46,2.37,4.85,0.891,0.961,0.018,10,0,2,0,0,0
1477.3,985.5,1.499,73.1,161.7,300.0,138.3,-138.3,13,4,0,0,36.6,1.4,7.3,6.43,3.51,4.96,0.978,0.988,0.04,42,0,1,1,28,1
1960.5,1283.5,1.527,57.3,170.9,120.0,50.9,50.9,12,2,0,0,50.4,18.0,39.0,24.55,0.97,4.83,0.893,0.945,0.047,3,2,2,1,28,1
2102.4,1399.3,1.502,235.4,467.4,240.0,227.4,227.4,11,1,0,0,17.1,22.7,21.1,11.7,7.14,4.72,0.961,0.948,0.016,9,0,1,1,28,1
1823.2,1372.2,1.329,263.9,202.7,180.0,22.7,22.7,8,5,0,1,35.3,23.1,21.9,8.31,4.52,4.93,0.864,0.936,0.016,0,0,1,1,28,1
1469.9,1338.6,1.098,61.8,401.6,180.0,221.6,221.6,12,6,0,1,13.7,5.6,27.8,9.41,2.62,4.79,0.878,0.957,0.032,3,1,1,1,28,1
578.3,487.4,1.186,449.1,90.9,240.0,149.1,-149.1,20,3,0,0,35.4,12.2,29.2,4.23,0.91,5.0,0.972,0.963,0.027,18,0,1,1,28,1
1642.9,1390.7,1.181,48.8,154.1,180.0,25.9,-25.9,12,2,0,0,47.2,13.5,41.8,3.49,6.34,4.81,0.977,0.933,0.021,3,1,1,1,28,1
1158.5,928.3,1.248,416.4,217.8,240.0,22.2,-22.2,7,2,1,0,23.5,16.4,6.8,4.51,0.77,4.63,0.893,0.944,0.028,12,1,1,1,28,1
977.6,683.8,1.43,170.4,276.5,180.0,96.5,96.5,19,4,1,0,13.5,18.8,6.0,12.25,2.48,4.88,0.896,0.946,0.049,11,0,2,1,28,0
416.5,344.5,1.209,277.1,133.3,120.0,13.3,13.3,16,1,0,0,15.3,25.0,13.9,6.19,2.41,4.02,0.828,0.88,0.11,34,0,1,0,0,1
1434.5,1120.2,1.281,397.5,187.7,240.0,52.3,-52.3,21,5,0,1,32.0,23.4,25.3,18.94,0.21,4.88,0.904,0.921,0.029,20,0,1,1,28,1
662.4,587.2,1.128,243.7,176.7,240.0,63.3,-63.3,16,1,0,0,14.7,14.1,28.3,2.52,4.92,4.68,0.98,0.959,0.014,9,0,1,1,28,1
688.1,394.8,1.743,161.7,110.4,180.0,69.6,-69.6,13,5,0,1,28.1,12.0,47.3,1.05,0.97,3.99,0.685,0.861,0.051,5,0,1,0,0,1
919.7,824.5,1.115,253.8,111.8,180.0,68.2,-68.2,10,0,0,0,39.2,79.0,15.4,7.39,2.21,3.46,0.866,0.558,0.428,2,0,2,0,0,0
409.9,401.9,1.02,56.6,311.7,240.0,71.7,71.7,8,3,1,0,5.0,64.9,25.8,5.63,14.38,3.81,0.787,0.751,0.101,7,1,1,0,0,0
950.0,662.3,1.434,227.3,441.8,180.0,261.8,261.8,18,1,1,0,8.4,25.7,21.0,4.93,0.71,4.66,0.902,0.92,0.017,5,0,1,0,0,0
361.6,253.1,1.428,274.2,132.5,180.0,47.5,-47.5,15,6,0,1,11.9,28.7,25.1,5.93,0.3,4.62,0.854,0.941,0.019,85,1,1,0,0,1
1059.8,774.6,1.368,312.6,166.2,240.0,73.8,-73.8,7,6,0,1,24.6,4.8,15.9,15.87,24.25,4.61,0.71,0.796,0.058,18,0,2,1,28,1
860.4,761.5,1.13,313.3,120.4,240.0,119.6,-119.6,13,6,0,1,33.4,22.5,24.3,14.83,12.97,4.95,0.965,0.91,0.04,94,1,2,1,28,1
723.4,369.3,1.959,332.9,197.2,180.0,17.2,17.2,19,1,1,0,16.3,59.0,11.2,10.14,0.91,4.05,0.678,0.875,0.125,57,0,1,1,28,1
548.5,537.8,1.02,259.9,101.3,180.0,78.7,-78.7,17,1,1,0,23.6,5.9,10.5,20.43,4.52,4.75,0.936,0.972,0.011,6,1,1,0,0,1
1073.9,1052.9,1.02,136.9,186.3,240.0,53.7,-53.7,16,2,0,0,22.6,27.0,5.9,7.11,16.71,4.12,0.741,0.779,0.065,63,0,1,1,28,1
1429.9,1376.1,1.039,96.7,140.0,180.0,40.0,-40.0,18,5,0,1,50.1,80.5,22.2,3.56,8.2,4.47,0.777,0.831,0.09,26,1,1,1,28,1
2168.0,1392.9,1.556,227.2,722.9,180.0,542.9,542.9,9,4,1,0,11.1,18.6,27.4,2.65,1.18,4.68,0.915,0.95,0.03,67,1,2,1,28,0
667.9,601.4,1.111,431.2,89.2,120.0,30.8,-30.8,21,1,0,0,36.3,15.0,38.0,3.63,1.67,4.86,0.87,0.986,0.049,31,1,2,0,0,1
847.2,695.3,1.219,61.0,289.5,180.0,109.5,109.5,7,3,1,0,11.7,97.0,19.6,9.63,1.74,3.82,0.827,0.553,0.424,14,0,2,0,0,0
1748.9,1176.7,1.486,419.1,204.4,240.0,35.6,-35.6,19,6,0,1,36.2,3.1,24.5,8.29,9.89,3.19,0.763,0.618,0.37,7,0,1,0,0,1
192.3,160.2,1.201,90.4,47.5,120.0,72.5,-72.5,20,6,0,1,23.8,21.1,25.2,5.88,6.54,4.89,0.908,0.929,0.018,43,2,2,1,28,1
180.2,92.7,1.945,134.6,53.2,120.0,66.8,-66.8,11,5,0,1,16.6,13.7,21.2,5.69,3.34,3.3,0.767,0.691,0.438,82,1,1,1,28,1
362.5,355.4,1.02,31.7,77.9,180.0,102.1,-102.1,19,5,0,1,31.5,17.7,24.1,7.3,0.95,4.88,0.877,0.977,0.026,51,0,2,1,28,1
1713.3,1304.1,1.314,294.4,215.9,180.0,35.9,35.9,17,1,1,0,30.5,20.9,30.3,2.76,9.69,4.99,0.859,0.904,0.026,20,0,2,1,28,1
706.6,633.0,1.116,56.0,124.4,180.0,55.6,-55.6,16,1,0,0,23.4,17.9,29.4,6.46,1.21,4.97,0.925,0.924,0.029,16,2,1,1,28,1
612.8,383.0,1.6,371.4,231.4,300.0,68.6,-68.6,12,3,0,0,10.4,50.6,15.2,7.38,4.4,4.57,0.805,0.787,0.058,0,0,1,1,28,1
168.4,118.3,1.423,353.4,32.4,240.0,207.6,-207.6,10,3,0,0,33.2,0.8,31.3,9.33,4.92,4.9,0.893,0.911,0.027,24,0,1,0,0,1
1413.1,1200.9,1.177,318.0,177.0,180.0,3.0,-3.0,15,1,0,0,33.1,8.0,27.0,15.25,0.44,4.62,0.956,0.958,0.019,13,0,2,1,28,1
2059.0,1282.7,1.605,388.9,278.2,240.0,38.2,38.2,15,4,0,0,30.0,13.0,25.3,5.79,0.39,4.65,0.965,0.962,0.046,5,2,1,1,28,0
996.2,917.4,1.086,391.3,145.1,240.0,94.9,-94.9,16,4,0,0,30.2,65.8,2.5,9.33,18.02,4.07,0.666,0.876,0.115,33,0,1,1,28,1
1590.8,1315.3,1.21,411.5,424.5,180.0,244.5,244.5,12,3,0,0,13.9,24.3,35.7,2.79,2.56,4.66,0.858,0.987,0.044,11,2,2,1,28,1
602.0,457.6,1.315,59.5,329.6,240.0,89.6,89.6,9,4,1,0,7.1,68.3,49.6,3.28,0.49,4.69,0.706,0.755,0.084,2,1,2,1,28,1
1331.6,1131.2,1.177,299.1,200.7,120.0,80.7,80.7,10,2,0,0,28.1,58.5,30.9,1.37,7.71,3.39,0.832,0.575,0.468,17,0,1,1,28,1
147.0,117.7,1.249,391.2,47.2,180.0,132.8,-132.8,11,0,0,0,39.3,9.5,43.9,5.28,22.42,4.81,0.905,0.928,0.037,51,1,1,0,0,1
2685.0,1203.8,2.231,244.0,1347.4,300.0,1047.4,1047.4,11,3,0,0,7.3,48.2,4.1,8.08,1.65,3.98,0.833,0.825,0.088,40,0,2,0,0,0
724.3,586.8,1.234,422.6,113.1,240.0,126.9,-126.9,17,6,0,1,31.5,55.3,31.7,12.62,23.15,4.45,0.747,0.837,0.131,9,0,1,1,28,1
420.4,315.2,1.334,101.4,98.6,240.0,141.4,-141.4,20,4,0,0,24.3,21.1,2.7,6.11,1.37,4.82,0.88,0.939,0.035,30,0,1,0,0,1
738.9,550.7,1.342,300.2,96.5,120.0,23.5,-23.5,19,6,0,1,33.0,12.9,1.5,5.1,0.27,4.64,0.937,0.951,0.044,15,0,1,1,28,1
1480.0,1300.1,1.138,91.1,350.4,300.0,50.4,50.4,22,0,0,0,16.3,15.2,30.3,6.08,9.02,3.9,0.712,0.835,0.075,12,2,2,0,0,1
977.5,777.3,1.258,449.9,181.6,240.0,58.4,-58.4,13,4,0,0,21.5,28.5,44.7,5.42,6.16,4.99,0.875,0.921,0.014,71,0,2,0,0,1
1502.7,1367.7,1.099,231.8,319.9,180.0,139.9,139.9,21,1,0,0,17.5,81.5,57.5,7.72,2.97,4.5,0.869,0.767,0.09,2,0,2,0,0,0
854.5,648.1,1.319,325.4,181.8,120.0,61.8,61.8,17,1,1,0,18.4,51.8,42.2,3.68,4.77,3.1,0.781,0.527,0.385,3,1,1,1,28,0
1032.6,911.0,1.133,294.2,567.3,180.0,387.3,387.3,21,6,0,1,6.8,15.6,23.5,4.57,2.36,4.76,0.902,0.914,0.011,17,0,1,1,28,0
1154.9,1132.3,1.02,242.4,306.8,180.0,126.8,126.8,15,1,0,0,14.1,54.7,5.5,7.19,0.51,4.11,0.719,0.882,0.097,15,0,2,1,28,0
870.4,399.5,2.179,278.1,347.6,240.0,107.6,107.6,18,4,1,0,9.5,60.6,36.2,7.12,1.49,4.65,0.667,0.881,0.128,2,0,1,1,28,1
710.2,531.1,1.337,442.6,99.7,180.0,80.3,-80.3,21,4,0,0,35.1,94.3,21.0,5.86,16.8,3.92,0.874,0.823,0.139,33,0,1,1,28,0
1712.2,1354.5,1.264,152.5,199.5,300.0,100.5,-100.5,12,1,0,0,38.4,12.8,38.8,1.97,4.72,4.6,0.854,0.982,0.04,6,0,1,1,28,1
1130.9,904.2,1.251,371.4,484.3,240.0,244.3,244.3,9,4,1,0,8.7,54.0,42.0,8.52,3.46,4.27,0.666,0.871,0.112,12,1,1,0,0,0
2097.8,1346.9,1.557,322.4,228.6,180.0,48.6,48.6,13,0,0,0,36.6,66.1,19.4,2.84,10.79,4.64,0.862,0.815,0.08,5,0,2,1,28,0
1163.1,912.1,1.275,189.2,205.6,240.0,34.4,-34.4,22,5,0,1,22.1,36.3,20.2,4.93,4.15,4.58,0.672,0.883,0.067,34,0,1,1,28,1
1420.5,917.4,1.548,98.7,318.8,240.0,78.8,78.8,7,0,1,0,17.2,56.1,7.4,3.23,3.62,4.22,0.831,0.828,0.142,81,0,1,1,28,1
1691.4,1174.3,1.44,422.0,300.9,300.0,0.9,0.9,13,4,0,0,21.9,19.4,32.7,5.68,9.19,3.82,0.861,0.804,0.129,27,0,2,1,28,1
1185.6,1162.4,1.02,150.2,158.3,240.0,81.7,-81.7,22,2,0,0,29.3,20.0,39.9,7.38,18.91,4.19,0.81,0.838,0.122,5,2,2,1,28,0
941.3,566.6,1.661,38.6,195.0,120.0,75.0,75.0,7,1,1,0,18.8,45.5,41.3,18.87,12.46,3.99,0.784,0.851,0.125,27,0,2,0,0,1
1080.2,658.5,1.64,37.1,194.5,180.0,14.5,14.5,20,1,0,0,24.3,22.8,23.4,6.45,1.63,4.71,0.91,0.986,0.039,13,0,1,0,0,0
1437.9,1198.6,1.2,361.1,156.8,300.0,143.2,-143.2,16,6,0,1,44.2,81.8,23.6,5.54,10.58,3.07,0.733,0.677,0.318,20,0,1,1,28,0
1731.1,1371.0,1.263,342.2,146.6,180.0,33.4,-33.4,11,3,0,0,50.1,18.4,23.7,5.03,4.43,4.69,0.882,0.948,0.045,26,1,1,1,28,1
495.4,485.7,1.02,31.4,145.5,240.0,94.5,-94.5,7,3,1,0,14.9,46.4,32.7,7.69,4.76,4.26,0.78,0.762,0.077,3,0,1,0,0,0
296.6,275.5,1.077,51.0,44.6,180.0,135.4,-135.4,21,1,0,0,40.5,13.0,11.7,2.19,4.08,4.83,0.907,0.905,0.031,17,0,1,1,28,1
127.6,109.7,1.164,237.6,55.6,300.0,244.4,-244.4,7,0,1,0,25.4,10.9,40.7,6.8,1.69,4.88,0.896,0.963,0.03,43,0,1,0,0,1
555.6,343.7,1.616,276.0,157.4,240.0,82.6,-82.6,8,3,1,0,14.2,50.1,33.0,4.89,8.61,3.66,0.863,0.566,0.476,2,1,1,0,0,1
561.1,516.1,1.087,95.8,106.1,120.0,13.9,-13.9,17,3,1,0,27.5,20.4,9.7,7.68,7.49,4.2,0.751,0.764,0.129,29,2,1,0,0,1
1397.4,1244.1,1.123,50.4,264.8,300.0,35.2,-35.2,14,1,0,0,21.3,36.6,17.6,5.38,24.14,4.15,0.865,0.79,0.087,15,0,2,0,0,0
1663.8,1347.7,1.235,151.3,303.6,120.0,183.6,183.6,18,5,0,1,21.6,48.2,0.7,7.22,15.48,3.95,0.796,0.764,0.066,31,2,1,0,0,0
448.7,360.2,1.246,368.8,81.6,180.0,98.4,-98.4,10,0,0,0,34.6,14.0,34.1,3.01,2.8,4.63,0.949,0.973,0.038,40,0,1,1,28,1
431.5,229.9,1.877,337.1,80.3,180.0,99.7,-99.7,20,4,0,0,22.9,5.3,53.0,3.7,0.15,4.8,0.949,0.973,0.021,51,1,1,0,0,1
1329.4,1078.1,1.233,129.3,182.2,120.0,62.2,62.2,8,5,0,1,32.3,34.2,14.2,6.75,7.84,4.85,0.927,0.981,0.011,20,0,1,0,0,1
1342.6,1146.4,1.171,199.3,919.5,240.0,679.5,679.5,17,1,1,0,5.4,33.0,24.7,8.88,4.38,4.27,0.87,0.798,0.088,23,0,2,1,28,0
1198.7,929.9,1.289,441.4,132.6,240.0,107.4,-107.4,20,2,0,0,39.5,24.9,43.5,11.63,3.98,4.76,0.912,0.984,0.024,30,1,1,0,0,1
138.9,136.2,1.02,253.3,62.9,240.0,177.1,-177.1,16,4,0,0,12.9,62.4,35.9,7.38,0.16,4.69,0.806,0.866,0.1,67,2,2,0,0,1
1198.4,791.1,1.515,239.4,218.2,180.0,38.2,38.2,7,2,1,0,22.7,12.1,44.3,5.81,3.49,4.65,0.976,0.94,0.036,90,0,1,0,0,1
638.8,424.7,1.504,234.8,112.2,300.0,187.8,-187.8,10,3,0,0,23.4,8.0,30.8,2.73,0.07,3.71,0.799,0.566,0.449,11,0,2,1,28,1
491.6,474.3,1.036,275.3,110.6,120.0,9.4,-9.4,22,6,0,1,19.9,15.0,8.2,4.11,0.52,4.73,0.858,0.946,0.017,24,0,1,1,28,1
530.7,333.6,1.591,269.1,206.1,180.0,26.1,26.1,10,2,0,0,10.4,11.7,26.3,14.39,5.14,4.54,0.682,0.802,0.124,1,1,1,0,0,1
2782.8,1328.2,2.095,60.0,839.3,180.0,659.3,659.3,8,2,1,0,12.3,71.4,39.3,11.96,18.5,3.79,0.763,0.643,0.305,20,2,2,1,28,0
708.6,690.4,1.026,370.7,214.7,180.0,34.7,34.7,13,0,0,0,14.2,51.5,28.9,13.56,3.81,4.36,0.666,0.877,0.148,45,0,1,1,28,1
287.1,232.8,1.233,221.9,46.7,240.0,193.3,-193.3,14,0,0,0,48.1,28.3,49.5,13.34,9.68,4.76,0.936,0.944,0.049,55,1,2,1,28,1
126.1,101.0,1.248,195.5,46.8,180.0,133.2,-133.2,16,4,0,0,30.2,44.3,26.2,6.25,8.43,3.83,0.692,0.83,0.083,31,0,2,0,0,1
1132.8,933.4,1.214,420.2,200.1,180.0,20.1,20.1,8,3,1,0,23.6,54.6,38.5,5.73,0.54,4.51,0.678,0.776,0.084,6,0,1,0,0,1
1046.0,946.6,1.105,351.3,397.2,180.0,217.2,217.2,8,0,1,0,10.3,0.9,35.6,2.89,3.79,3.82,0.877,0.875,0.139,8,1,2,1,28,0
357.6,340.1,1.051,71.0,91.8,240.0,148.2,-148.2,11,2,0,0,19.8,25.0,25.4,8.89,2.07,4.4,0.686,0.829,0.124,14,0,1,1,28,1
176.1,116.1,1.516,110.3,123.2,180.0,56.8,-56.8,22,6,0,1,7.4,54.0,38.5,8.68,4.64,4.16,0.827,0.88,0.115,14,0,1,1,28,1
159.9,103.8,1.54,259.1,63.1,180.0,116.9,-116.9,18,0,1,0,11.1,77.8,40.1,7.14,20.44,4.42,0.737,0.862,0.072,35,0,2,0,0,0
358.8,329.9,1.088,241.1,76.8,300.0,223.2,-223.2,10,6,0,1,22.2,4.6,31.9,3.52,3.79,4.86,0.889,0.941,0.038,12,1,1,0,0,1
474.2,464.9,1.02,406.5,141.1,120.0,21.1,21.1,7,0,1,0,15.1,109.1,34.0,7.07,12.94,4.4,0.669,0.803,0.072,1,0,1,0,0,0
510.0,369.7,1.38,429.4,190.4,180.0,10.4,10.4,12,3,0,0,12.2,26.6,1.7,7.23,5.47,4.56,0.752,0.896,0.083,14,1,1,1,28,1
182.8,144.9,1.261,236.8,69.9,300.0,230.1,-230.1,16,5,0,1,21.0,32.5,17.7,15.79,6.96,4.33,0.725,0.854,0.086,47,0,1,0,0,0
149.2,115.7,1.29,420.9,73.4,180.0,106.6,-106.6,17,2,1,0,11.8,17.9,17.7,6.08,0.82,4.92,0.853,0.94,0.031,54,1,1,1,28,1
675.0,537.8,1.255,127.3,238.9,180.0,58.9,58.9,18,1,1,0,11.8,63.1,20.3,7.28,0.77,4.37,0.712,0.794,0.063,90,0,1,1,28,1
2187.9,1389.5,1.575,33.2,444.1,180.0,264.1,264.1,19,2,1,0,19.4,13.8,22.3,10.31,0.82,4.99,0.927,0.926,0.022,18,2,2,1,28,0
892.4,605.3,1.474,375.2,250.8,180.0,70.8,70.8,21,1,0,0,15.2,92.5,30.9,1.96,6.6,3.98,0.812,0.81,0.076,8,1,2,1,28,0
477.0,276.3,1.726,416.3,57.0,240.0,183.0,-183.0,21,3,0,0,41.0,28.3,32.0,3.66,4.21,4.91,0.854,0.907,0.023,0,0,1,0,0,1
1572.4,734.8,2.14,440.2,241.6,300.0,58.4,-58.4,19,5,0,1,26.1,23.8,27.1,12.93,0.61,4.07,0.681,0.764,0.115,14,0,2,1,28,0
1085.1,658.2,1.649,196.1,236.8,240.0,3.2,-3.2,8,5,0,1,18.6,28.7,23.1,3.47,0.01,4.92,0.882,0.986,0.018,15,1,1,0,0,1
1857.8,1155.6,1.608,54.3,262.9,180.0,82.9,82.9,20,3,0,0,28.3,33.8,34.0,11.45,0.29,4.4,0.831,0.768,0.081,4,0,1,1,28,0
1251.8,770.0,1.626,127.1,264.8,180.0,84.8,84.8,20,2,0,0,18.6,19.4,43.3,11.22,3.52,4.9,0.965,0.988,0.011,3,1,1,0,0,1
1490.7,1168.7,1.276,428.3,722.8,180.0,542.8,542.8,17,1,1,0,7.6,39.6,35.7,2.3,8.9,4.25,0.736,0.886,0.099,3,0,1,1,28,0
192.8,145.8,1.322,194.8,59.5,180.0,120.5,-120.5,15,0,0,0,21.1,30.1,42.3,8.96,0.28,4.42,0.702,0.839,0.09,50,1,1,0,0,1
1771.7,1240.1,1.429,131.4,207.2,180.0,27.2,27.2,16,0,0,0,36.4,23.1,28.4,11.27,0.42,4.9,0.967,0.967,0.011,121,2,1,0,0,1
566.8,431.0,1.315,365.1,111.2,300.0,188.8,-188.8,19,5,0,1,28.2,20.4,38.2,12.17,1.02,4.99,0.956,0.958,0.046,14,1,1,1,28,1
1238.3,814.5,1.52,400.6,335.5,240.0,95.5,95.5,22,6,0,1,14.7,37.3,56.0,4.03,2.14,4.27,0.661,0.83,0.09,76,0,1,1,28,1
538.5,505.5,1.065,106.1,185.5,180.0,5.5,5.5,7,5,0,1,12.4,19.3,21.9,8.71,0.34,4.58,0.677,0.812,0.095,97,0,1,1,28,1
490.4,480.8,1.02,90.2,330.7,180.0,150.7,150.7,17,1,1,0,6.0,15.2,8.0,5.19,0.88,4.71,0.855,0.91,0.037,10,1,1,1,28,1
454.0,423.3,1.073,386.3,234.9,180.0,54.9,54.9,19,2,1,0,8.1,0.5,12.1,4.65,0.2,4.87,0.904,0.975,0.048,26,0,1,1,28,1
489.6,460.1,1.064,117.6,162.9,180.0,17.1,-17.1,10,3,0,0,11.7,56.0,22.8,4.16,7.95,3.37,0.815,0.698,0.33,39,0,1,0,0,0
204.6,178.0,1.149,361.9,37.9,240.0,202.1,-202.1,20,3,0,0,31.3,65.7,20.0,1.8,9.05,3.66,0.74,0.688,0.483,2,1,2,1,28,0
1952.3,1204.5,1.621,67.8,341.4,180.0,161.4,161.4,22,4,0,0,22.0,30.7,34.5,6.16,3.13,3.91,0.875,0.883,0.077,2,2,2,1,28,0
1347.5,1186.4,1.136,242.1,160.8,240.0,79.2,-79.2,13,1,0,0,33.1,81.8,32.7,3.18,0.05,3.68,0.771,0.663,0.44,35,1,1,1,28,0
2129.8,1319.5,1.614,210.4,296.0,300.0,4.0,-4.0,12,6,0,1,28.5,75.5,9.9,11.19,1.77,3.35,0.706,0.502,0.485,47,1,1,1,28,0
1276.3,1251.3,1.02,408.4,280.1,240.0,40.1,40.1,17,6,0,1,17.1,22.2,41.0,8.11,0.22,4.29,0.841,0.88,0.097,17,2,1,1,28,1
1067.8,892.0,1.197,315.8,152.7,180.0,27.3,-27.3,15,4,0,0,28.8,68.8,27.2,13.91,1.48,4.25,0.747,0.811,0.088,14,1,1,1,28,1
318.0,270.5,1.176,262.5,71.6,180.0,108.4,-108.4,13,2,0,0,32.5,83.5,1.2,1.51,25.0,4.36,0.731,0.813,0.109,40,0,1,0,0,1
1390.1,953.2,1.458,208.6,284.3,120.0,164.3,164.3,22,2,0,0,19.2,57.4,17.5,14.43,10.49,4.06,0.697,0.795,0.103,9,0,1,0,0,0
1026.2,742.2,1.383,439.4,381.9,300.0,81.9,81.9,8,4,1,0,10.4,30.8,24.8,1.59,7.21,4.05,0.804,0.578,0.485,33,1,1,0,0,0
1521.4,1112.7,1.367,50.4,769.9,120.0,649.9,649.9,10,5,0,1,7.5,42.2,34.1,10.72,1.27,4.1,0.706,0.884,0.122,59,1,2,0,0,0
1064.4,991.9,1.073,290.0,146.0,240.0,94.0,-94.0,22,0,0,0,29.4,16.9,37.6,6.95,0.58,4.91,0.941,0.939,0.041,6,0,2,1,28,0
978.7,746.2,1.312,79.0,166.7,240.0,73.3,-73.3,10,5,0,1,23.4,44.5,37.9,9.21,0.86,3.85,0.757,0.57,0.356,15,0,1,1,28,0
